0,0.00574713
0.002,0.00574713
0.002,0.0287356
0.002,0.0229885
0.002,0.0114943
0.002,0.0172414
0.004,0.0287356
0.004,0.0344828
0.004,0.0402299
0.006,0.0402299
0.006,0.045977
0.008,0.045977
0.008,0.0517241
0.012,0.0517241
0.012,0.0574713
0.012,0.0632184
0.012,0.0689655
0.014,0.0689655
0.014,0.0747126
0.018,0.0747126
0.018,0.0804598
0.018,0.0862069
0.02,0.0862069
0.022,0.0862069
0.026,0.0862069
0.028,0.0862069
0.03,0.0862069
0.034,0.091954
0.034,0.126437
0.034,0.114943
0.034,0.103448
0.034,0.0862069
0.034,0.109195
0.036,0.126437
0.038,0.126437
0.04,0.166667
0.04,0.172414
0.04,0.16092
0.04,0.155172
0.04,0.149425
0.04,0.143678
0.04,0.137931
0.04,0.126437
0.042,0.396552
0.042,0.390805
0.042,0.385057
0.042,0.37931
0.042,0.367816
0.042,0.362069
0.042,0.350575
0.042,0.344828
0.042,0.33908
0.042,0.310345
0.042,0.333333
0.042,0.172414
0.042,0.212644
0.042,0.218391
0.042,0.224138
0.042,0.235632
0.042,0.293103
0.042,0.304598
0.042,0.229885
0.044,0.471264
0.044,0.465517
0.044,0.45977
0.044,0.448276
0.044,0.442529
0.044,0.431034
0.044,0.425287
0.044,0.413793
0.044,0.408046
0.044,0.396552
0.044,0.436782
0.046,0.471264
0.046,0.477012
0.046,0.482759
0.048,0.482759
0.048,0.494253
0.048,0.488506
0.05,0.494253
0.052,0.494253
0.056,0.494253
0.056,0.5
0.056,0.505747
0.058,0.517241
0.058,0.511494
0.058,0.505747
0.062,0.517241
0.062,0.522988
0.064,0.522988
0.066,0.522988
0.066,0.528736
0.068,0.528736
0.07,0.528736
0.07,0.534483
0.072,0.534483
0.072,0.54023
0.074,0.54023
0.076,0.54023
0.078,0.54023
0.078,0.545977
0.08,0.563218
0.08,0.551724
0.08,0.545977
0.082,0.563218
0.082,0.568965
0.082,0.574713
0.084,0.574713
0.086,0.574713
0.086,0.58046
0.088,0.58046
0.088,0.586207
0.09,0.586207
0.092,0.586207
0.092,0.66092
0.092,0.643678
0.092,0.62069
0.092,0.614943
0.092,0.603448
0.092,0.609195
0.092,0.591954
0.092,0.597701
0.094,0.66092
0.094,0.672414
0.094,0.666667
0.096,0.672414
0.098,0.672414
0.1,0.672414
0.1,0.678161
0.102,0.678161
0.102,0.689655
0.102,0.695402
0.104,0.718391
0.104,0.706897
0.104,0.701149
0.104,0.695402
0.106,0.718391
0.106,0.735632
0.106,0.741379
0.108,0.741379
0.108,0.747126
0.11,0.747126
0.114,0.752874
0.116,0.752874
0.118,0.752874
0.118,0.758621
0.12,0.758621
0.122,0.764368
0.122,0.775862
0.122,0.781609
0.122,0.787356
0.122,0.758621
0.124,0.816092
0.124,0.821839
0.126,0.821839
0.128,0.821839
0.13,0.821839
0.13,0.827586
0.132,0.827586
0.134,0.827586
0.136,0.827586
0.138,0.827586
0.14,0.827586
0.142,0.827586
0.142,0.833333
0.144,0.833333
0.148,0.833333
0.148,0.83908
0.152,0.83908
0.154,0.83908
0.156,0.83908
0.16,0.83908
0.162,0.83908
0.162,0.844828
0.164,0.844828
0.164,0.850575
0.164,0.856322
0.166,0.856322
0.168,0.856322
0.17,0.856322
0.17,0.862069
0.172,0.862069
0.174,0.862069
0.176,0.862069
0.178,0.862069
0.18,0.862069
0.18,0.867816
0.182,0.867816
0.182,0.873563
0.184,0.873563
0.186,0.873563
0.188,0.873563
0.19,0.873563
0.19,0.87931
0.194,0.87931
0.196,0.87931
0.198,0.87931
0.2,0.87931
0.2,0.885057
0.204,0.885057
0.206,0.885057
0.208,0.885057
0.21,0.885057
0.214,0.885057
0.216,0.885057
0.218,0.885057
0.22,0.885057
0.22,0.890805
0.222,0.902299
0.222,0.908046
0.222,0.896552
0.222,0.890805
0.224,0.908046
0.23,0.908046
0.232,0.908046
0.232,0.913793
0.234,0.913793
0.234,0.91954
0.236,0.91954
0.238,0.91954
0.24,0.91954
0.242,0.91954
0.244,0.925287
0.244,0.91954
0.246,0.925287
0.248,0.925287
0.25,0.925287
0.252,0.925287
0.256,0.925287
0.258,0.925287
0.26,0.925287
0.26,0.931035
0.262,0.931035
0.264,0.931035
0.264,0.936782
0.268,0.936782
0.268,0.942529
0.272,0.948276
0.274,0.948276
0.276,0.948276
0.278,0.948276
0.28,0.948276
0.284,0.948276
0.286,0.948276
0.288,0.948276
0.29,0.948276
0.292,0.948276
0.294,0.948276
0.296,0.948276
0.298,0.948276
0.3,0.948276
0.302,0.948276
0.304,0.948276
0.306,0.948276
0.308,0.948276
0.31,0.954023
0.31,0.95977
0.31,0.948276
0.312,0.95977
0.314,0.95977
0.316,0.95977
0.318,0.95977
0.32,0.95977
0.322,0.95977
0.324,0.95977
0.326,0.95977
0.33,0.95977
0.334,0.95977
0.336,0.95977
0.338,0.95977
0.34,0.95977
0.34,0.965517
0.342,0.965517
0.344,0.965517
0.346,0.965517
0.35,0.965517
0.352,0.965517
0.354,0.965517
0.356,0.965517
0.358,0.965517
0.36,0.965517
0.362,0.965517
0.366,0.965517
0.372,0.965517
0.374,0.965517
0.376,0.965517
0.378,0.965517
0.388,0.965517
0.392,0.965517
0.394,0.965517
0.398,0.965517
0.404,0.965517
0.41,0.965517
0.41,0.971264
0.414,0.971264
0.416,0.971264
0.418,0.971264
0.42,0.971264
0.422,0.971264
0.424,0.971264
0.428,0.971264
0.43,0.971264
0.43,0.977012
0.432,0.977012
0.434,0.977012
0.436,0.977012
0.442,0.977012
0.444,0.977012
0.446,0.977012
0.448,0.977012
0.452,0.977012
0.454,0.977012
0.456,0.977012
0.458,0.977012
0.46,0.977012
0.462,0.977012
0.464,0.977012
0.466,0.977012
0.468,0.977012
0.47,0.977012
0.472,0.977012
0.476,0.982759
0.476,0.977012
0.478,0.982759
0.482,0.982759
0.482,0.988506
0.484,0.988506
0.488,0.988506
0.49,0.988506
0.494,0.988506
0.498,0.988506
0.502,0.988506
0.504,0.988506
0.508,0.988506
0.51,0.988506
0.512,0.988506
0.514,0.988506
0.516,0.988506
0.518,0.988506
0.522,0.988506
0.524,0.988506
0.53,0.988506
0.532,0.988506
0.552,0.988506
0.554,0.988506
0.556,0.988506
0.558,0.988506
0.562,0.988506
0.564,0.988506
0.57,0.988506
0.576,0.988506
0.578,0.988506
0.58,0.988506
0.59,0.988506
0.592,0.988506
0.592,0.994253
0.6,0.994253
0.6,1
0.606,1
0.614,1
0.618,1
0.628,1
0.63,1
0.636,1
0.638,1
0.656,1
0.662,1
0.672,1
0.674,1
0.682,1
0.684,1
0.692,1
0.694,1
0.698,1
0.7,1
0.708,1
0.71,1
0.724,1
0.732,1
0.734,1
0.738,1
0.74,1
0.742,1
0.746,1
0.748,1
0.75,1
0.752,1
0.756,1
0.758,1
0.762,1
0.764,1
0.766,1
0.768,1
0.77,1
0.772,1
0.774,1
0.776,1
0.778,1
0.78,1
0.782,1
0.784,1
0.788,1
0.79,1
0.792,1
0.796,1
0.798,1
0.8,1
0.802,1
0.804,1
0.806,1
0.808,1
0.81,1
0.814,1
0.816,1
0.82,1
0.83,1
0.834,1
0.838,1
0.84,1
0.842,1
0.844,1
0.846,1
0.848,1
0.854,1
0.86,1
0.868,1
0.87,1
0.874,1
0.876,1
0.884,1
0.886,1
0.89,1
0.898,1
0.9,1
0.91,1
0.914,1
0.916,1
0.924,1
0.93,1
0.934,1
0.938,1
0.95,1
0.952,1
0.968,1
0.974,1
0.982,1
1,1
