dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
12_fault,t100,149,mad,0,0.75000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,1,3.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,2,3.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,3,5.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,4,3.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,5,3.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,6,2.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,7,0.75000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,8,5.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,9,3.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,10,3.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,11,0.00000000,0.74582416,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
12_fault,t100,149,mad,12,0.00000000,0.74582416,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
12_fault,t100,149,mad,13,0.00000000,0.74582416,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
12_fault,t100,149,mad,14,1.25000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,15,3.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,16,5.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,17,2.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,18,5.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,19,5.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,20,0.00000000,0.74582416,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
12_fault,t100,149,mad,21,2.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,22,1.25000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,23,3.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,24,1.25000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,25,5.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,149,mad,26,3.00000000,0.74582416,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
