dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
6_cardio,t100,145,mad,0,10.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,1,4.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,2,2.50000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,3,2.50000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,4,3.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,5,0.00000000,0.78266293,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
6_cardio,t100,145,mad,6,3.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,7,2.50000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,8,3.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,9,3.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,10,3.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,11,2.50000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,12,2.50000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,13,4.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,14,0.00000000,0.78266293,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
6_cardio,t100,145,mad,15,0.00000000,0.78266293,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
6_cardio,t100,145,mad,16,4.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,17,3.00000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,18,2.50000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,19,1.50000000,0.78266293,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
6_cardio,t100,145,mad,20,0.00000000,0.78266293,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
