dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
28_pendigits,t100,101,mad,0,0.50000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,1,2.50000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,2,6.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,3,4.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,4,3.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,5,3.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,6,3.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,7,3.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,8,6.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,9,0.50000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,10,0.50000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,11,4.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,12,3.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,13,2.50000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,14,0.50000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,101,mad,15,10.00000000,0.95317936,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
