dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
22_magic.gamma,t100,146,mad,0,10.00000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,146,mad,1,6.00000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,146,mad,2,1.50000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,146,mad,3,3.00000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,146,mad,4,2.50000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,146,mad,5,4.00000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,146,mad,6,4.00000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,146,mad,7,4.00000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,146,mad,8,6.00000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,146,mad,9,6.00000000,0.73668814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
