dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
2_annthyroid,t100,120,mad,0,6.00000000,0.94976187,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
2_annthyroid,t100,120,mad,1,8.00000000,0.94976187,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
2_annthyroid,t100,120,mad,2,2.00000000,0.94976187,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
2_annthyroid,t100,120,mad,3,8.00000000,0.94976187,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
2_annthyroid,t100,120,mad,4,3.00000000,0.94976187,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
2_annthyroid,t100,120,mad,5,1.25000000,0.94976187,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
