dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
46_WPBC,t100,111,mad,0,0.50000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,1,10.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,2,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,3,6.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,4,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,5,6.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,6,4.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,7,6.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,8,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,9,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,10,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,11,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,12,6.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,13,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,14,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,15,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,16,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,17,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,18,6.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,19,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,20,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,21,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,22,6.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,23,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,24,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,25,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,26,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,27,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,28,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,29,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,30,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,31,3.00000000,0.59166670,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
46_WPBC,t100,111,mad,32,0.00000000,0.59166670,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
