dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
27_PageBlocks,t100,107,mad,0,8.00000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
27_PageBlocks,t100,107,mad,1,1.50000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
27_PageBlocks,t100,107,mad,2,10.00000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
27_PageBlocks,t100,107,mad,3,10.00000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
27_PageBlocks,t100,107,mad,4,8.00000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
27_PageBlocks,t100,107,mad,5,3.00000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
27_PageBlocks,t100,107,mad,6,8.00000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
27_PageBlocks,t100,107,mad,7,3.00000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
27_PageBlocks,t100,107,mad,8,1.50000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
27_PageBlocks,t100,107,mad,9,1.25000000,0.90958619,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
