dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
13_fraud,t100,111,mad,0,0.75000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,1,1.25000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,2,1.25000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,3,5.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,4,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,5,1.25000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,6,2.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,7,0.75000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,8,1.25000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,9,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,10,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,11,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,12,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,13,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,14,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,15,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,16,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,17,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,18,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,19,5.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,20,5.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,21,2.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,22,1.25000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,23,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,24,1.25000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,25,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,26,3.00000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,27,1.25000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
13_fraud,t100,111,mad,28,0.75000000,0.96101135,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
