dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
30_satellite,t100,140,mad,0,2.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,1,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,2,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,3,0.75000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,4,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,5,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,6,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,7,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,8,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,9,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,10,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,11,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,12,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,13,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,14,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,15,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,16,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,17,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,18,2.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,19,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,20,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,21,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,22,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,23,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,24,2.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,25,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,26,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,27,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,28,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,29,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,30,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,31,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,32,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,33,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,34,3.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,140,mad,35,5.00000000,0.73815459,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
