dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
22_magic.gamma,t100,149,mad,0,8.00000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,149,mad,1,2.00000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,149,mad,2,1.25000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,149,mad,3,3.00000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,149,mad,4,3.00000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,149,mad,5,8.00000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,149,mad,6,5.00000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,149,mad,7,3.00000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,149,mad,8,3.00000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,149,mad,9,3.00000000,0.73530573,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
