dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
25_musk,t100,137,mad,0,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,1,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,2,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,3,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,4,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,5,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,6,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,7,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,8,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,9,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,10,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,11,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,12,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,13,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,14,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,15,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,16,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,17,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,18,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,19,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,20,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,21,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,22,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,23,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,24,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
25_musk,t100,137,mad,25,3.00000000,1.00000000,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
