dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
40_vowels,t100,120,zscore,0,2.00000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,1,0.75000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,2,0.75000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,3,3.00000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,4,3.00000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,5,2.00000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,6,8.00000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,7,0.75000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,8,1.25000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,9,3.00000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,10,3.00000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,120,zscore,11,3.00000000,0.96157497,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
