dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
41_Waveform,t100,116,zscore,0,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,1,1.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,2,1.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,3,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,4,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,5,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,6,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,7,1.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,8,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,9,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,10,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,11,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,12,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,13,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,14,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,15,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,16,0.50000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,17,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,18,3.00000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,19,0.50000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,116,zscore,20,0.50000000,0.73562175,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
