dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
41_Waveform,t100,122,zscore,0,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,1,0.50000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,2,4.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,3,4.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,4,0.50000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,5,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,6,2.50000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,7,10.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,8,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,9,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,10,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,11,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,12,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,13,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,14,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,15,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,16,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,17,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,18,3.00000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,19,0.50000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
41_Waveform,t100,122,zscore,20,0.50000000,0.74946684,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
