dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
19_landsat,t100,150,zscore,0,1.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,1,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,2,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,3,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,4,1.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,5,1.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,6,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,7,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,8,0.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,9,1.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,10,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,11,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,12,1.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,13,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,14,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,15,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,16,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,17,1.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,18,1.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,19,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,20,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,21,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,22,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,23,3.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,24,0.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,25,2.50000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,26,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,27,3.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,28,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,29,3.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,30,3.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,31,1.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,32,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,33,4.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,34,3.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,150,zscore,35,3.00000000,0.62769717,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
