dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
39_vertebral,t100,130,zscore,0,3.00000000,0.51948053,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
39_vertebral,t100,130,zscore,1,4.00000000,0.51948053,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
39_vertebral,t100,130,zscore,2,0.50000000,0.51948053,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
39_vertebral,t100,130,zscore,3,0.50000000,0.51948053,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
39_vertebral,t100,130,zscore,4,3.00000000,0.51948053,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
39_vertebral,t100,130,zscore,5,3.00000000,0.51948053,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
