dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
22_magic.gamma,t100,1,zscore,0,2.00000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,1,zscore,1,2.00000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,1,zscore,2,1.25000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,1,zscore,3,3.00000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,1,zscore,4,3.00000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,1,zscore,5,10.00000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,1,zscore,6,5.00000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,1,zscore,7,8.00000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,1,zscore,8,4.00000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,1,zscore,9,2.50000000,0.77065814,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
