dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
43_WDBC,t100,135,zscore,0,6.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,1,4.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,2,1.25000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,3,5.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,4,5.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,5,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,6,5.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,7,5.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,8,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,9,0.75000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,10,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,11,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,12,2.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,13,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,14,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,15,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,16,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,17,0.75000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,18,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,19,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,20,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,21,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,22,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,23,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,24,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,25,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,26,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,27,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,28,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,135,zscore,29,3.00000000,0.88636363,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
