dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
4_breastw,t100,128,zscore,0,0.00000000,0.99751586,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
4_breastw,t100,128,zscore,1,0.00000000,0.99751586,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
4_breastw,t100,128,zscore,2,0.00000000,0.99751586,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
4_breastw,t100,128,zscore,3,0.00000000,0.99751586,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
4_breastw,t100,128,zscore,4,0.00000000,0.99751586,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
4_breastw,t100,128,zscore,5,0.00000000,0.99751586,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
4_breastw,t100,128,zscore,6,0.00000000,0.99751586,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
4_breastw,t100,128,zscore,7,0.00000000,0.99751586,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
4_breastw,t100,128,zscore,8,0.00000000,0.99751586,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
