dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
28_pendigits,t100,1,zscore,0,3.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,1,2.50000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,2,1.50000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,3,3.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,4,3.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,5,3.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,6,2.50000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,7,2.50000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,8,6.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,9,2.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,10,5.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,11,4.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,12,4.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,13,3.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,14,5.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
28_pendigits,t100,1,zscore,15,3.00000000,0.96760637,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
