dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
36_speech,t100,133,zscore,0,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,1,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,2,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,3,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,4,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,5,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,6,1.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,7,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,8,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,9,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,10,1.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,11,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,12,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,13,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,14,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,15,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,16,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,17,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,18,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,19,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,20,1.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,21,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,22,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,23,1.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,24,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,25,1.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,26,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,27,1.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
36_speech,t100,133,zscore,28,3.00000000,0.71659404,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
