dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
24_mnist,t100,134,zscore,1,1.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,2,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,4,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,5,0.00000000,0.87002283,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,134,zscore,8,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,9,1.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,10,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,11,1.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,12,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,13,1.50000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,14,0.00000000,0.87002283,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,134,zscore,15,0.00000000,0.87002283,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,134,zscore,16,0.00000000,0.87002283,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,134,zscore,17,1.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,18,1.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,19,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,20,1.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,22,1.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,23,2.50000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,24,1.50000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,25,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,27,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,30,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,32,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,33,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,34,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,38,1.50000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,41,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,134,zscore,42,3.00000000,0.87002283,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
