dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
30_satellite,t100,145,adjusted,0,2.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,1,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,2,2.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,3,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,4,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,5,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,6,2.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,7,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,8,1.25000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,9,1.25000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,10,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,11,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,12,0.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,13,1.25000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,14,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,15,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,16,1.25000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,17,1.25000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,18,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,19,1.25000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,20,1.25000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,21,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,22,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,23,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,24,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,25,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,26,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,27,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,28,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,29,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,30,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,31,1.25000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,32,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,33,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,34,1.50000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
30_satellite,t100,145,adjusted,35,1.75000000,0.88539791,"0.75;1;1.25;1.5;1.75;2;2.5;3"
