dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
23_mammography,t100,131,adjusted,0,1.75000000,0.65362334,"0.75;1;1.25;1.5;1.75;2;2.5;3"
23_mammography,t100,131,adjusted,1,0.75000000,0.65362334,"0.75;1;1.25;1.5;1.75;2;2.5;3"
23_mammography,t100,131,adjusted,2,0.75000000,0.65362334,"0.75;1;1.25;1.5;1.75;2;2.5;3"
23_mammography,t100,131,adjusted,3,0.75000000,0.65362334,"0.75;1;1.25;1.5;1.75;2;2.5;3"
23_mammography,t100,131,adjusted,4,1.25000000,0.65362334,"0.75;1;1.25;1.5;1.75;2;2.5;3"
23_mammography,t100,131,adjusted,5,1.75000000,0.65362334,"0.75;1;1.25;1.5;1.75;2;2.5;3"
