dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
29_Pima,t100,101,adjusted,0,0.00000000,0.83226275,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
29_Pima,t100,101,adjusted,1,2.50000000,0.83226275,"0.75;1;1.25;1.5;1.75;2;2.5;3"
29_Pima,t100,101,adjusted,2,1.75000000,0.83226275,"0.75;1;1.25;1.5;1.75;2;2.5;3"
29_Pima,t100,101,adjusted,3,1.25000000,0.83226275,"0.75;1;1.25;1.5;1.75;2;2.5;3"
29_Pima,t100,101,adjusted,4,1.75000000,0.83226275,"0.75;1;1.25;1.5;1.75;2;2.5;3"
29_Pima,t100,101,adjusted,5,1.00000000,0.83226275,"0.75;1;1.25;1.5;1.75;2;2.5;3"
29_Pima,t100,101,adjusted,6,3.00000000,0.83226275,"0.75;1;1.25;1.5;1.75;2;2.5;3"
29_Pima,t100,101,adjusted,7,1.50000000,0.83226275,"0.75;1;1.25;1.5;1.75;2;2.5;3"
