dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
38_thyroid,t100,137,adjusted,0,2.50000000,0.98290884,"0.75;1;1.25;1.5;1.75;2;2.5;3"
38_thyroid,t100,137,adjusted,1,3.00000000,0.98290884,"0.75;1;1.25;1.5;1.75;2;2.5;3"
38_thyroid,t100,137,adjusted,2,1.25000000,0.98290884,"0.75;1;1.25;1.5;1.75;2;2.5;3"
38_thyroid,t100,137,adjusted,3,3.00000000,0.98290884,"0.75;1;1.25;1.5;1.75;2;2.5;3"
38_thyroid,t100,137,adjusted,4,1.25000000,0.98290884,"0.75;1;1.25;1.5;1.75;2;2.5;3"
38_thyroid,t100,137,adjusted,5,2.50000000,0.98290884,"0.75;1;1.25;1.5;1.75;2;2.5;3"
