dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
19_landsat,t100,135,adjusted,0,2.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,1,2.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,2,2.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,3,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,4,2.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,5,1.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,6,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,7,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,8,2.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,9,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,10,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,11,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,12,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,13,1.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,14,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,15,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,16,2.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,17,1.25000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,18,1.25000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,19,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,20,2.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,21,1.25000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,22,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,23,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,24,1.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,25,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,26,1.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,27,1.25000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,28,0.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,29,1.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,30,2.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,31,1.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,32,2.50000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,33,1.75000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,34,1.25000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,135,adjusted,35,1.25000000,0.80246091,"0.75;1;1.25;1.5;1.75;2;2.5;3"
