dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
36_speech,t100,114,adjusted,0,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,1,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,2,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,3,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,4,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,5,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,6,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,7,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,8,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,9,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,10,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,11,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,12,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,13,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,14,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,15,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,16,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,17,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,18,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,19,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,20,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,21,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,22,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,23,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,24,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,25,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,26,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,27,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,28,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,29,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,30,3.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,31,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,32,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,33,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,34,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,35,2.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,36,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,37,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,38,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,39,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,40,1.50000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,41,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,114,adjusted,42,1.00000000,0.97337663,"0.75;1;1.25;1.5;1.75;2;2.5;3"
