dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
2_annthyroid,t100,122,adjusted,0,2.50000000,0.96081442,"0.75;1;1.25;1.5;1.75;2;2.5;3"
2_annthyroid,t100,122,adjusted,1,3.00000000,0.96081442,"0.75;1;1.25;1.5;1.75;2;2.5;3"
2_annthyroid,t100,122,adjusted,2,1.75000000,0.96081442,"0.75;1;1.25;1.5;1.75;2;2.5;3"
2_annthyroid,t100,122,adjusted,3,1.75000000,0.96081442,"0.75;1;1.25;1.5;1.75;2;2.5;3"
2_annthyroid,t100,122,adjusted,4,1.50000000,0.96081442,"0.75;1;1.25;1.5;1.75;2;2.5;3"
2_annthyroid,t100,122,adjusted,5,0.75000000,0.96081442,"0.75;1;1.25;1.5;1.75;2;2.5;3"
