dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
13_fraud,t100,109,adjusted,0,1.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,1,1.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,2,3.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,3,3.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,4,1.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,5,1.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,6,2.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,7,1.50000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,8,1.50000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,9,1.50000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,10,1.50000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,11,2.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,12,1.50000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,13,3.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,14,1.50000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,15,2.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,16,3.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,17,1.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,18,1.50000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,19,2.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,20,3.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,21,1.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,22,1.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,23,3.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,24,1.50000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,25,2.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,26,1.50000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,27,1.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,109,adjusted,28,1.00000000,0.94682139,"0.75;1;1.25;1.5;1.75;2;2.5;3"
