dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
39_vertebral,t100,116,adjusted,0,0.75000000,0.75324678,"0.75;1;1.25;1.5;1.75;2;2.5;3"
39_vertebral,t100,116,adjusted,1,1.00000000,0.75324678,"0.75;1;1.25;1.5;1.75;2;2.5;3"
39_vertebral,t100,116,adjusted,2,3.00000000,0.75324678,"0.75;1;1.25;1.5;1.75;2;2.5;3"
39_vertebral,t100,116,adjusted,3,1.00000000,0.75324678,"0.75;1;1.25;1.5;1.75;2;2.5;3"
39_vertebral,t100,116,adjusted,4,3.00000000,0.75324678,"0.75;1;1.25;1.5;1.75;2;2.5;3"
39_vertebral,t100,116,adjusted,5,1.25000000,0.75324678,"0.75;1;1.25;1.5;1.75;2;2.5;3"
