dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
19_landsat,t100,1,adjusted,0,2.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,1,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,2,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,3,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,4,3.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,5,1.50000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,6,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,7,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,8,2.50000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,9,1.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,10,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,11,1.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,12,1.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,13,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,14,1.50000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,15,1.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,16,2.50000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,17,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,18,3.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,19,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,20,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,21,1.25000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,22,1.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,23,1.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,24,1.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,25,1.25000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,26,2.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,27,1.25000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,28,0.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,29,2.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,30,1.50000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,31,1.00000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,32,2.50000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,33,1.75000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,34,1.25000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
19_landsat,t100,1,adjusted,35,1.50000000,0.80970609,"0.75;1;1.25;1.5;1.75;2;2.5;3"
