dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
13_fraud,t100,125,adjusted,0,2.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,1,3.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,2,2.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,3,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,4,2.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,5,3.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,6,3.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,7,1.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,8,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,9,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,10,2.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,11,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,12,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,13,3.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,14,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,15,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,16,3.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,17,3.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,18,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,19,2.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,20,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,21,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,22,2.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,23,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,24,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,25,1.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,26,1.50000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,27,1.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,125,adjusted,28,2.00000000,0.94406939,"0.75;1;1.25;1.5;1.75;2;2.5;3"
