dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
36_speech,t100,110,adjusted,0,2.00000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,1,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,2,2.00000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,3,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,4,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,5,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,6,2.00000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,7,2.00000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,8,2.00000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,9,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,10,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,11,2.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,12,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,13,1.25000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,14,1.25000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,15,1.25000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,16,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,17,1.25000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,18,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,19,1.25000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,20,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,21,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,22,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,23,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,24,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,25,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,26,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,27,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,28,1.25000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,29,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,30,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,31,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,32,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,33,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,34,2.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,35,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,36,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,37,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,38,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,39,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,40,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,41,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,42,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,43,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,44,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,45,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,46,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,47,0.75000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
36_speech,t100,110,adjusted,48,1.50000000,0.98145747,"0.75;1;1.25;1.5;1.75;2;2.5;3"
