dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
37_Stamps,t100,144,adjusted,0,2.50000000,0.90584415,"0.75;1;1.25;1.5;1.75;2;2.5;3"
37_Stamps,t100,144,adjusted,1,0.75000000,0.90584415,"0.75;1;1.25;1.5;1.75;2;2.5;3"
37_Stamps,t100,144,adjusted,2,2.50000000,0.90584415,"0.75;1;1.25;1.5;1.75;2;2.5;3"
37_Stamps,t100,144,adjusted,3,1.75000000,0.90584415,"0.75;1;1.25;1.5;1.75;2;2.5;3"
37_Stamps,t100,144,adjusted,4,2.50000000,0.90584415,"0.75;1;1.25;1.5;1.75;2;2.5;3"
37_Stamps,t100,144,adjusted,5,2.50000000,0.90584415,"0.75;1;1.25;1.5;1.75;2;2.5;3"
37_Stamps,t100,144,adjusted,6,0.75000000,0.90584415,"0.75;1;1.25;1.5;1.75;2;2.5;3"
37_Stamps,t100,144,adjusted,7,1.75000000,0.90584415,"0.75;1;1.25;1.5;1.75;2;2.5;3"
37_Stamps,t100,144,adjusted,8,1.75000000,0.90584415,"0.75;1;1.25;1.5;1.75;2;2.5;3"
