dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
41_Waveform,t100,112,adjusted,0,1.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,1,1.25000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,2,0.75000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,3,1.25000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,4,1.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,5,1.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,6,1.75000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,7,0.75000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,8,1.75000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,9,1.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,10,1.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,11,2.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,12,1.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,13,0.75000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,14,1.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,15,1.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,16,1.50000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,17,0.75000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,18,0.75000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,19,0.75000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
41_Waveform,t100,112,adjusted,20,0.75000000,0.90512878,"0.75;1;1.25;1.5;1.75;2;2.5;3"
