dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
43_WDBC,t100,108,adjusted,0,2.00000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,1,1.00000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,2,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,3,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,4,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,5,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,6,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,7,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,8,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,9,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,10,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,11,2.00000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,12,2.00000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,13,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,14,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,15,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,16,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,17,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,18,2.00000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,19,2.00000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,20,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,21,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,22,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,23,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,24,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,25,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,26,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,27,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,28,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,108,adjusted,29,1.50000000,0.98484844,"0.75;1;1.25;1.5;1.75;2;2.5;3"
