dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
13_fraud,t100,121,adjusted,0,1.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,1,3.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,2,3.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,3,1.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,4,2.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,5,3.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,6,3.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,7,1.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,8,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,9,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,10,3.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,11,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,12,2.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,13,3.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,14,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,15,1.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,16,3.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,17,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,18,2.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,19,2.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,20,2.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,21,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,22,1.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,23,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,24,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,25,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,26,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,27,1.50000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
13_fraud,t100,121,adjusted,28,1.00000000,0.94768208,"0.75;1;1.25;1.5;1.75;2;2.5;3"
